prefix;runID;tick;strategistID;p1;p2;p3;actionExecuted;actualProfit;predictedProfit;level;planningHorizon
null;1;409.0;0;0.06;0.29;0.65;RT2;0.0;0.0;2;50.0;
null;1;414.0;1;0.27;0.33;0.4;BT3;0.0;0.0;2;50.0;
null;1;420.0;1;0.27;0.33;0.4;BT3;0.0;0.0;2;50.0;
null;1;426.0;1;0.27;0.33;0.4;BT2;0.0;0.0;2;50.0;
null;1;432.0;1;0.27;0.33;0.4;BT1;0.0;0.0;2;50.0;
null;1;438.0;1;0.27;0.33;0.4;BT3;0.0;0.0;2;50.0;
null;1;444.0;1;0.27;0.33;0.4;BT3;0.0;0.0;2;50.0;
null;1;444.0;0;0.1;0.67;0.23;RT2;0.0;0.0;2;50.0;
null;1;450.0;1;0.49;0.15;0.36;BT1;0.0;0.0;2;50.0;
null;1;456.0;1;0.49;0.15;0.36;BT1;0.0;0.0;2;50.0;
null;1;462.0;1;0.49;0.15;0.36;BT2;0.0;0.0;2;50.0;
null;1;468.0;1;0.49;0.15;0.36;BT1;0.0;0.0;2;50.0;
null;1;474.0;1;0.49;0.15;0.36;BT1;0.0;0.0;2;50.0;
null;1;477.0;0;0.1;0.67;0.23;RT3;0.0;0.0;2;50.0;
null;1;480.0;1;0.49;0.15;0.36;BT1;0.0;0.0;2;50.0;
null;1;486.0;1;0.49;0.15;0.36;BT1;0.0;0.0;2;50.0;
null;1;492.0;1;0.49;0.15;0.36;BT2;0.0;0.0;2;50.0;
null;1;494.0;0;0.43;0.47;0.1;RT1;0.0;0.0;2;50.0;
null;1;498.0;1;0.49;0.15;0.36;BT2;0.0;0.0;2;50.0;
prefix;runID;tick;strategistID;p1;p2;p3;actionExecuted;actualProfit;predictedProfit;level;planningHorizon
null;1;0.0;1;0.17;0.05;0.78;;0.0;0.0;2;50.0;
null;1;0.0;0;0.15;0.35;0.51;;0.0;0.0;2;50.0;
null;1;12.0;1;0.17;0.05;0.78;BT3;0.0;0.0;2;50.0;
null;1;18.0;1;0.13;0.43;0.44;BT3;0.0;0.0;2;50.0;
null;1;24.0;1;0.13;0.43;0.44;BT3;0.0;0.0;2;50.0;
null;1;36.0;1;0.13;0.43;0.44;BT1;0.0;0.0;2;50.0;
null;1;42.0;1;0.13;0.43;0.44;BT3;0.0;0.0;2;50.0;
null;1;48.0;1;0.13;0.43;0.44;BT3;0.0;0.0;2;50.0;
null;1;61.0;1;0.13;0.43;0.44;BT2;0.0;0.0;2;50.0;
null;1;67.0;1;0.13;0.43;0.44;BT3;0.0;0.0;2;50.0;
null;1;73.0;1;0.0;0.56;0.44;BT3;0.0;0.0;2;50.0;
null;1;79.0;1;0.0;0.56;0.44;BT2;0.0;0.0;2;50.0;
null;1;85.0;1;0.0;0.56;0.44;BT3;0.0;0.0;2;50.0;
null;1;91.0;1;0.0;0.56;0.44;BT3;0.0;0.0;2;50.0;
null;1;97.0;1;0.0;0.56;0.44;BT2;0.0;0.0;2;50.0;
null;1;101.0;0;0.15;0.35;0.51;RT3;0.0;0.0;2;50.0;
null;1;103.0;1;0.0;0.56;0.44;BT2;0.0;0.0;2;50.0;
null;1;109.0;1;0.0;0.56;0.44;BT2;0.0;0.0;2;50.0;
null;1;115.0;1;0.0;0.56;0.44;BT3;0.0;0.0;2;50.0;
null;1;121.0;1;0.0;0.56;0.44;BT3;0.0;0.0;2;50.0;
null;1;127.0;1;0.47;0.25;0.28;BT1;0.0;0.0;2;50.0;
null;1;133.0;1;0.47;0.25;0.28;BT3;0.0;0.0;2;50.0;
null;1;134.0;0;0.52;0.48;0.0;RT3;0.0;0.0;2;50.0;
null;1;139.0;1;0.47;0.25;0.28;BT3;0.0;0.0;2;50.0;
null;1;145.0;1;0.47;0.25;0.28;BT1;0.0;0.0;2;50.0;
null;1;151.0;1;0.47;0.25;0.28;BT1;0.0;0.0;2;50.0;
null;1;157.0;1;0.47;0.25;0.28;BT3;0.0;0.0;2;50.0;
null;1;163.0;1;0.47;0.25;0.28;BT2;0.0;0.0;2;50.0;
null;1;167.0;0;0.52;0.48;0.0;RT3;0.0;0.0;2;50.0;
null;1;169.0;1;0.47;0.25;0.28;BT2;0.0;0.0;2;50.0;
null;1;175.0;1;0.47;0.25;0.28;BT2;0.0;0.0;2;50.0;
null;1;181.0;1;0.49;0.49;0.02;BT2;0.0;0.0;2;50.0;
null;1;187.0;1;0.49;0.49;0.02;BT2;0.0;0.0;2;50.0;
null;1;193.0;1;0.49;0.49;0.02;BT2;0.0;0.0;2;50.0;
null;1;198.0;0;0.4;0.18;0.42;RT1;0.0;0.0;2;50.0;
null;1;199.0;1;0.49;0.49;0.02;BT2;0.0;0.0;2;50.0;
null;1;205.0;1;0.49;0.49;0.02;BT2;0.0;0.0;2;50.0;
null;1;211.0;1;0.49;0.49;0.02;BT2;0.0;0.0;2;50.0;
null;1;215.0;0;0.4;0.18;0.42;RT1;0.0;0.0;2;50.0;
null;1;217.0;1;0.49;0.49;0.02;BT1;0.0;0.0;2;50.0;
null;1;223.0;1;0.49;0.49;0.02;BT2;0.0;0.0;2;50.0;
null;1;229.0;1;0.49;0.49;0.02;BT2;0.0;0.0;2;50.0;
null;1;235.0;1;0.22;0.47;0.31;BT3;0.0;0.0;2;50.0;
null;1;241.0;1;0.22;0.47;0.31;BT3;0.0;0.0;2;50.0;
null;1;247.0;1;0.22;0.47;0.31;BT3;0.0;0.0;2;50.0;
null;1;248.0;0;0.4;0.18;0.42;RT3;0.0;0.0;2;50.0;
null;1;253.0;1;0.22;0.47;0.31;BT2;0.0;0.0;2;50.0;
null;1;259.0;1;0.22;0.47;0.31;BT2;0.0;0.0;2;50.0;
null;1;265.0;1;0.22;0.47;0.31;BT2;0.0;0.0;2;50.0;
null;1;271.0;1;0.22;0.47;0.31;BT2;0.0;0.0;2;50.0;
null;1;277.0;1;0.22;0.47;0.31;BT1;0.0;0.0;2;50.0;
null;1;281.0;0;0.2;0.32;0.48;RT3;0.0;0.0;2;50.0;
null;1;283.0;1;0.22;0.47;0.31;BT2;0.0;0.0;2;50.0;
null;1;289.0;1;0.39;0.4;0.21;BT2;0.0;0.0;2;50.0;
null;1;295.0;1;0.39;0.4;0.21;BT1;0.0;0.0;2;50.0;
null;1;298.0;0;0.2;0.32;0.48;RT1;0.0;0.0;2;50.0;
null;1;301.0;1;0.39;0.4;0.21;BT1;0.0;0.0;2;50.0;
null;1;307.0;1;0.39;0.4;0.21;BT1;0.0;0.0;2;50.0;
null;1;313.0;1;0.39;0.4;0.21;BT1;0.0;0.0;2;50.0;
null;1;315.0;0;0.2;0.32;0.48;RT1;0.0;0.0;2;50.0;
null;1;319.0;1;0.39;0.4;0.21;BT3;0.0;0.0;2;50.0;
null;1;325.0;1;0.39;0.4;0.21;BT2;0.0;0.0;2;50.0;
null;1;331.0;1;0.39;0.4;0.21;BT1;0.0;0.0;2;50.0;
null;1;337.0;1;0.39;0.4;0.21;BT1;0.0;0.0;2;50.0;
null;1;343.0;1;0.2;0.49;0.3;BT3;0.0;0.0;2;50.0;
null;1;348.0;0;0.47;0.46;0.08;RT3;0.0;0.0;2;50.0;
null;1;349.0;1;0.2;0.49;0.3;BT1;0.0;0.0;2;50.0;
null;1;355.0;1;0.2;0.49;0.3;BT3;0.0;0.0;2;50.0;
null;1;361.0;1;0.2;0.49;0.3;BT2;0.0;0.0;2;50.0;
null;1;367.0;1;0.2;0.49;0.3;BT1;0.0;0.0;2;50.0;
null;1;373.0;1;0.2;0.49;0.3;BT2;0.0;0.0;2;50.0;
null;1;379.0;1;0.2;0.49;0.3;BT2;0.0;0.0;2;50.0;
null;1;381.0;0;0.47;0.46;0.08;RT3;0.0;0.0;2;50.0;
null;1;385.0;1;0.2;0.49;0.3;BT2;0.0;0.0;2;50.0;
null;1;391.0;1;0.2;0.49;0.3;BT1;0.0;0.0;2;50.0;
null;1;397.0;1;0.13;0.62;0.26;BT1;0.0;0.0;2;50.0;
null;1;403.0;1;0.13;0.62;0.26;BT2;0.0;0.0;2;50.0;
null;1;409.0;1;0.13;0.62;0.26;BT1;0.0;0.0;2;50.0;
null;1;415.0;1;0.13;0.62;0.26;BT2;0.0;0.0;2;50.0;
null;1;421.0;1;0.13;0.62;0.26;BT2;0.0;0.0;2;50.0;
null;1;427.0;1;0.13;0.62;0.26;BT2;0.0;0.0;2;50.0;
null;1;432.0;0;0.12;0.49;0.39;RT2;0.0;0.0;2;50.0;
null;1;433.0;1;0.13;0.62;0.26;BT2;0.0;0.0;2;50.0;
null;1;439.0;1;0.13;0.62;0.26;BT2;0.0;0.0;2;50.0;
null;1;445.0;1;0.13;0.62;0.26;BT2;0.0;0.0;2;50.0;
null;1;451.0;1;0.6;0.17;0.23;BT2;0.0;0.0;2;50.0;
null;1;457.0;1;0.6;0.17;0.23;BT1;0.0;0.0;2;50.0;
null;1;463.0;1;0.6;0.17;0.23;BT1;0.0;0.0;2;50.0;
null;1;467.0;0;0.36;0.28;0.36;RT2;0.0;0.0;2;50.0;
null;1;469.0;1;0.6;0.17;0.23;BT1;0.0;0.0;2;50.0;
null;1;475.0;1;0.6;0.17;0.23;BT1;0.0;0.0;2;50.0;
null;1;481.0;1;0.6;0.17;0.23;BT3;0.0;0.0;2;50.0;
null;1;484.0;0;0.36;0.28;0.36;RT1;0.0;0.0;2;50.0;
null;1;487.0;1;0.6;0.17;0.23;BT1;0.0;0.0;2;50.0;
null;1;493.0;1;0.6;0.17;0.23;BT3;0.0;0.0;2;50.0;
null;1;499.0;1;0.6;0.17;0.23;BT1;0.0;0.0;2;50.0;
null;1;501.0;0;0.19;0.26;0.55;RT1;0.0;0.0;2;50.0;
null;1;505.0;1;0.25;0.36;0.38;BT2;0.0;0.0;2;50.0;
null;1;511.0;1;0.25;0.36;0.38;BT1;0.0;0.0;2;50.0;
null;1;517.0;1;0.25;0.36;0.38;BT1;0.0;0.0;2;50.0;
null;1;523.0;1;0.25;0.36;0.38;BT2;0.0;0.0;2;50.0;
null;1;529.0;1;0.25;0.36;0.38;BT2;0.0;0.0;2;50.0;
null;1;534.0;0;0.19;0.26;0.55;RT3;0.0;0.0;2;50.0;
null;1;535.0;1;0.25;0.36;0.38;BT3;0.0;0.0;2;50.0;
null;1;541.0;1;0.25;0.36;0.38;BT2;0.0;0.0;2;50.0;
null;1;547.0;1;0.25;0.36;0.38;BT2;0.0;0.0;2;50.0;
null;1;551.0;0;0.19;0.26;0.55;RT1;0.0;0.0;2;50.0;
null;1;553.0;1;0.25;0.36;0.38;BT1;0.0;0.0;2;50.0;
null;1;559.0;1;0.04;0.47;0.49;BT2;0.0;0.0;2;50.0;
null;1;565.0;1;0.04;0.47;0.49;BT3;0.0;0.0;2;50.0;
null;1;568.0;0;0.35;0.4;0.25;RT1;0.0;0.0;2;50.0;
null;1;571.0;1;0.04;0.47;0.49;BT3;0.0;0.0;2;50.0;
null;1;577.0;1;0.04;0.47;0.49;BT3;0.0;0.0;2;50.0;
null;1;583.0;1;0.04;0.47;0.49;BT2;0.0;0.0;2;50.0;
null;1;589.0;1;0.04;0.47;0.49;BT3;0.0;0.0;2;50.0;
null;1;595.0;1;0.04;0.47;0.49;BT3;0.0;0.0;2;50.0;
null;1;601.0;1;0.04;0.47;0.49;BT3;0.0;0.0;2;50.0;
null;1;603.0;0;0.35;0.4;0.25;RT2;0.0;0.0;2;50.0;
null;1;607.0;1;0.04;0.47;0.49;BT3;0.0;0.0;2;50.0;
null;1;613.0;1;0.21;0.47;0.32;BT3;0.0;0.0;2;50.0;
null;1;619.0;1;0.21;0.47;0.32;BT2;0.0;0.0;2;50.0;
null;1;620.0;0;0.34;0.0;0.65;RT1;0.0;0.0;2;50.0;
null;1;625.0;1;0.21;0.47;0.32;BT2;0.0;0.0;2;50.0;
null;1;631.0;1;0.21;0.47;0.32;BT3;0.0;0.0;2;50.0;
null;1;637.0;0;0.34;0.0;0.65;RT1;0.0;0.0;2;50.0;
null;1;637.0;1;0.21;0.47;0.32;BT2;0.0;0.0;2;50.0;
null;1;643.0;1;0.21;0.47;0.32;BT3;0.0;0.0;2;50.0;
null;1;649.0;1;0.21;0.47;0.32;BT1;0.0;0.0;2;50.0;
null;1;654.0;0;0.34;0.0;0.65;RT1;0.0;0.0;2;50.0;
null;1;655.0;1;0.21;0.47;0.32;BT2;0.0;0.0;2;50.0;
null;1;661.0;1;0.21;0.47;0.32;BT2;0.0;0.0;2;50.0;
null;1;667.0;1;0.13;0.14;0.73;BT3;0.0;0.0;2;50.0;
null;1;673.0;1;0.13;0.14;0.73;BT3;0.0;0.0;2;50.0;
null;1;679.0;1;0.13;0.14;0.73;BT2;0.0;0.0;2;50.0;
null;1;685.0;1;0.13;0.14;0.73;BT1;0.0;0.0;2;50.0;
null;1;689.0;0;0.26;0.34;0.4;RT2;0.0;0.0;2;50.0;
null;1;691.0;1;0.13;0.14;0.73;BT3;0.0;0.0;2;50.0;
null;1;697.0;1;0.13;0.14;0.73;BT3;0.0;0.0;2;50.0;
null;1;703.0;1;0.13;0.14;0.73;BT3;0.0;0.0;2;50.0;
null;1;706.0;0;0.26;0.34;0.4;RT1;0.0;0.0;2;50.0;
null;1;709.0;1;0.13;0.14;0.73;BT3;0.0;0.0;2;50.0;
null;1;715.0;1;0.13;0.14;0.73;BT1;0.0;0.0;2;50.0;
null;1;721.0;1;0.48;0.18;0.33;BT3;0.0;0.0;2;50.0;
null;1;723.0;0;0.46;0.39;0.15;RT1;0.0;0.0;2;50.0;
null;1;727.0;1;0.48;0.18;0.33;BT1;0.0;0.0;2;50.0;
null;1;733.0;1;0.48;0.18;0.33;BT1;0.0;0.0;2;50.0;
null;1;739.0;1;0.48;0.18;0.33;BT3;0.0;0.0;2;50.0;
null;1;745.0;1;0.48;0.18;0.33;BT1;0.0;0.0;2;50.0;
null;1;751.0;1;0.48;0.18;0.33;BT1;0.0;0.0;2;50.0;
null;1;757.0;1;0.48;0.18;0.33;BT1;0.0;0.0;2;50.0;
null;1;758.0;0;0.46;0.39;0.15;RT2;0.0;0.0;2;50.0;
null;1;763.0;1;0.48;0.18;0.33;BT1;0.0;0.0;2;50.0;
null;1;769.0;1;0.48;0.18;0.33;BT2;0.0;0.0;2;50.0;
null;1;775.0;1;0.63;0.0;0.37;BT3;0.0;0.0;2;50.0;
null;1;781.0;1;0.63;0.0;0.37;BT1;0.0;0.0;2;50.0;
null;1;787.0;1;0.63;0.0;0.37;BT1;0.0;0.0;2;50.0;
null;1;791.0;0;0.44;0.22;0.34;RT3;0.0;0.0;2;50.0;
null;1;793.0;1;0.63;0.0;0.37;BT3;0.0;0.0;2;50.0;
null;1;799.0;1;0.63;0.0;0.37;BT1;0.0;0.0;2;50.0;
null;1;805.0;1;0.63;0.0;0.37;BT3;0.0;0.0;2;50.0;
null;1;811.0;1;0.63;0.0;0.37;BT3;0.0;0.0;2;50.0;
null;1;817.0;1;0.63;0.0;0.37;BT3;0.0;0.0;2;50.0;
null;1;823.0;1;0.63;0.0;0.37;BT1;0.0;0.0;2;50.0;
null;1;824.0;0;0.44;0.22;0.34;RT3;0.0;0.0;2;50.0;
null;1;829.0;1;0.49;0.12;0.39;BT1;0.0;0.0;2;50.0;
null;1;835.0;1;0.49;0.12;0.39;BT3;0.0;0.0;2;50.0;
null;1;841.0;1;0.49;0.12;0.39;BT1;0.0;0.0;2;50.0;
null;1;847.0;1;0.49;0.12;0.39;BT1;0.0;0.0;2;50.0;
null;1;853.0;1;0.49;0.12;0.39;BT3;0.0;0.0;2;50.0;
null;1;859.0;0;0.21;0.52;0.27;RT2;0.0;0.0;2;50.0;
null;1;859.0;1;0.49;0.12;0.39;BT1;0.0;0.0;2;50.0;
null;1;865.0;1;0.49;0.12;0.39;BT1;0.0;0.0;2;50.0;
null;1;871.0;1;0.49;0.12;0.39;BT1;0.0;0.0;2;50.0;
null;1;877.0;1;0.49;0.12;0.39;BT2;0.0;0.0;2;50.0;
null;1;883.0;1;0.36;0.34;0.3;BT1;0.0;0.0;2;50.0;
null;1;889.0;1;0.36;0.34;0.3;BT1;0.0;0.0;2;50.0;
null;1;892.0;0;0.21;0.52;0.27;RT3;0.0;0.0;2;50.0;
null;1;895.0;1;0.36;0.34;0.3;BT3;0.0;0.0;2;50.0;
null;1;901.0;1;0.36;0.34;0.3;BT1;0.0;0.0;2;50.0;
null;1;907.0;1;0.36;0.34;0.3;BT2;0.0;0.0;2;50.0;
null;1;909.0;0;0.12;0.47;0.4;RT1;0.0;0.0;2;50.0;
null;1;913.0;1;0.36;0.34;0.3;BT2;0.0;0.0;2;50.0;
null;1;919.0;1;0.36;0.34;0.3;BT1;0.0;0.0;2;50.0;
null;1;925.0;1;0.36;0.34;0.3;BT2;0.0;0.0;2;50.0;
null;1;931.0;1;0.36;0.34;0.3;BT3;0.0;0.0;2;50.0;
null;1;937.0;1;0.32;0.15;0.53;BT3;0.0;0.0;2;50.0;
null;1;943.0;1;0.32;0.15;0.53;BT3;0.0;0.0;2;50.0;
null;1;944.0;0;0.12;0.47;0.4;RT2;0.0;0.0;2;50.0;
null;1;949.0;1;0.32;0.15;0.53;BT2;0.0;0.0;2;50.0;
null;1;955.0;1;0.32;0.15;0.53;BT3;0.0;0.0;2;50.0;
null;1;961.0;0;0.5;0.14;0.36;RT1;0.0;0.0;2;50.0;
null;1;961.0;1;0.32;0.15;0.53;BT3;0.0;0.0;2;50.0;
null;1;967.0;1;0.32;0.15;0.53;BT1;0.0;0.0;2;50.0;
null;1;973.0;1;0.32;0.15;0.53;BT3;0.0;0.0;2;50.0;
null;1;979.0;1;0.32;0.15;0.53;BT1;0.0;0.0;2;50.0;
null;1;985.0;1;0.32;0.15;0.53;BT3;0.0;0.0;2;50.0;
null;1;991.0;1;0.48;0.12;0.4;BT1;0.0;0.0;2;50.0;
null;1;996.0;0;0.5;0.14;0.36;RT2;0.0;0.0;2;50.0;
null;1;997.0;1;0.48;0.12;0.4;BT1;0.0;0.0;2;50.0;
